target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(ligand_coverage/receptor_coverage),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T151.1,T151_S07.M08,46,151,1,S07,S,7,MDOCKPP,435,8,0,24,123,0.0000,1.0000,0.0000,0.0092,57.4943,18.7719,19.5763,2385.6,53.42,133.93,0,(402/402),0.0208,0.0208,0.9722,0.9722,1.4730,1.4511,incorrect,incorrect,0,0,0,7408a2f11a184e374da219f54f313dfd
T151.1,T151_S07.M09,46,151,1,S07,S,7,MDOCKPP,435,9,0,18,123,0.0000,1.0000,0.0000,0.0017,130.4131,54.5585,55.5627,4486.7,128.40,101.69,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.1183,1.1142,incorrect,incorrect,0,0,0,b56f418d49972a4efecae30a64cc2553
T151.1,T151_S07.M10,46,151,1,S07,S,7,MDOCKPP,435,10,0,26,123,0.0000,1.0000,0.0000,0.0025,107.5038,41.6172,42.6273,4316.0,102.42,174.48,0,(402/402),0.0000,0.0000,1.0000,1.0000,1.4729,1.4514,incorrect,incorrect,0,0,0,cb38bbf1209839775c9798a2418996e1
T151.1,T151_S08.M01,46,151,1,S08,S,8,Huang,289,1,0,20,123,0.0000,1.0000,0.0000,0.0017,127.6036,57.1127,58.0017,3018.6,124.27,131.86,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.9345,1.9158,incorrect,incorrect,0,0,0,51312fdb6fc0b6c8537c96e791ad6e0f
T151.1,T151_S08.M02,46,151,1,S08,S,8,Huang,289,2,0,43,123,0.0000,1.0000,0.0000,0.0012,151.5587,68.0968,68.8847,3927.0,151.46,23.55,0,(408/408),0.0000,0.0000,1.0000,1.0000,0.4590,0.4622,incorrect,incorrect,0,0,0,ee6051db9bc7da7df2d18b0d309cf044
T151.1,T151_S08.M03,46,151,1,S08,S,8,Huang,289,3,0,45,123,0.0000,1.0000,0.0000,0.0012,151.6929,65.6141,66.4520,4017.0,149.84,176.28,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.4300,1.4197,incorrect,incorrect,0,0,0,b98988d2c2223021a79ade8f1089f084
T151.1,T151_S08.M04,46,151,1,S08,S,8,Huang,289,4,0,36,123,0.0000,1.0000,0.0000,0.0018,124.9660,56.5305,57.2521,5429.1,124.10,74.69,0,(408/408),0.0625,0.0833,0.9643,0.9574,0.5854,0.5638,incorrect,incorrect,0,0,0,29d7b6384d037340a7ab45b17ae536ad
T151.1,T151_S08.M05,46,151,1,S08,S,8,Huang,289,5,0,13,123,0.0000,1.0000,0.0000,0.0013,145.5825,66.4706,67.1179,1907.1,144.60,95.72,0,(408/408),0.0000,0.0000,1.0000,1.0000,0.9339,0.9331,incorrect,incorrect,0,0,0,522956ffbac79704a32605f0089089f4
T151.1,T151_S08.M06,46,151,1,S08,S,8,Huang,289,6,0,33,123,0.0000,1.0000,0.0000,0.0019,118.0917,57.6019,57.9444,6259.1,113.68,150.52,0,(408/408),0.1667,0.0208,0.9238,0.9901,2.1069,2.0910,incorrect,incorrect,0,0,0,e5536210456e1ea826d44b52e556cb4a
T151.1,T151_S08.M07,46,151,1,S08,S,8,Huang,289,7,0,40,123,0.0000,1.0000,0.0000,0.0018,122.6446,55.2872,55.8211,4112.4,120.34,101.43,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.3931,1.3830,incorrect,incorrect,0,0,0,36a54e271b84f7b82c5f457104071976
T151.1,T151_S08.M08,46,151,1,S08,S,8,Huang,289,8,0,44,123,0.0000,1.0000,0.0000,0.0044,79.8594,32.9338,33.8741,4918.5,73.22,169.35,0,(406/406),0.0000,0.0000,1.0000,1.0000,0.8946,0.8954,incorrect,incorrect,0,0,0,26b884fdd10cf382d3e0d8e458a4dc16
T151.1,T151_S08.M09,46,151,1,S08,S,8,Huang,289,9,0,33,123,0.1000,0.9400,0.0750,0.3755,1.6007,5.9041,8.0164,6478.2,1.23,2.96,0,(408/408),0.9375,0.5000,0.5500,0.7241,0.7171,8.5196,acceptable,acceptable,1,0,0,5de8d36762c08620e13b13d3f2010136
T151.1,T151_S08.M10,46,151,1,S08,S,8,Huang,289,10,0,30,123,0.7083,0.4848,0.5963,0.8233,1.7387,0.7450,2.1491,5300.0,1.36,3.81,0,(408/408),0.8958,0.8958,0.4189,0.4189,0.6801,0.6756,high,high,3,0,0,5d81e6c2a63bbf82d724a8df036edd3c
T151.1,T151_S09.M01,46,151,1,S09,S,9,HDOCK,450,1,0,1216,123,0.6583,0.9664,0.0647,0.6988,1.9591,1.5341,2.7027,40347.1,1.07,3.77,0,(408/408),0.9792,0.9792,0.9066,0.9051,1.4517,1.4675,medium,medium,2,1,0,58518187e37bad5c24d2be92063d8e27
T151.1,T151_S09.M02,46,151,1,S09,S,9,HDOCK,450,2,0,47,123,0.8083,0.6959,0.4418,0.8500,1.9117,0.7731,2.0193,9223.6,1.44,4.28,0,(408/408),0.9167,0.9167,0.6667,0.6641,0.6405,0.6448,high,high,3,0,0,f66432e0844dc0a3462362fdc99be641
T151.1,T151_S09.M03,46,151,1,S09,S,9,HDOCK,450,3,0,33,123,0.1000,0.9400,0.0750,0.3755,1.6007,5.9041,8.0164,6478.2,1.23,2.96,0,(408/408),0.9375,0.5000,0.5500,0.7241,0.7171,8.5196,acceptable,acceptable,1,0,0,5de8d36762c08620e13b13d3f2010136
T151.1,T151_S09.M04,46,151,1,S09,S,9,HDOCK,450,4,0,44,123,0.0000,1.0000,0.0000,0.0044,79.8594,32.9338,33.8741,4918.5,73.22,169.35,0,(406/406),0.0000,0.0000,1.0000,1.0000,0.8946,0.8954,incorrect,incorrect,0,0,0,26b884fdd10cf382d3e0d8e458a4dc16
T151.1,T151_S09.M05,46,151,1,S09,S,9,HDOCK,450,5,0,30,123,0.7083,0.4848,0.5963,0.8233,1.7387,0.7450,2.1491,5300.0,1.36,3.81,0,(408/408),0.8958,0.8958,0.4189,0.4189,0.6801,0.6756,high,high,3,0,0,5d81e6c2a63bbf82d724a8df036edd3c
T151.1,T151_S09.M06,46,151,1,S09,S,9,HDOCK,450,6,0,33,123,0.0000,1.0000,0.0000,0.0019,118.0917,57.6019,57.9443,6259.1,113.68,150.52,0,(408/408),0.1667,0.0208,0.9238,0.9901,2.1069,2.0910,incorrect,incorrect,0,0,0,e5536210456e1ea826d44b52e556cb4a
T151.1,T151_S09.M07,46,151,1,S09,S,9,HDOCK,450,7,0,45,123,0.0000,1.0000,0.0000,0.0012,151.6929,65.6141,66.4520,4017.0,149.84,176.28,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.4300,1.4197,incorrect,incorrect,0,0,0,b98988d2c2223021a79ade8f1089f084
T151.1,T151_S09.M08,46,151,1,S09,S,9,HDOCK,450,8,0,36,123,0.0000,1.0000,0.0000,0.0018,124.9660,56.5305,57.2521,5429.1,124.10,74.69,0,(408/408),0.0625,0.0833,0.9643,0.9574,0.5854,0.5638,incorrect,incorrect,0,0,0,29d7b6384d037340a7ab45b17ae536ad
T151.1,T151_S09.M09,46,151,1,S09,S,9,HDOCK,450,9,0,43,123,0.0000,1.0000,0.0000,0.0012,151.5587,68.0968,68.8847,3927.0,151.46,23.55,0,(408/408),0.0000,0.0000,1.0000,1.0000,0.4590,0.4622,incorrect,incorrect,0,0,0,ee6051db9bc7da7df2d18b0d309cf044
T151.1,T151_S09.M10,46,151,1,S09,S,9,HDOCK,450,10,0,20,123,0.0000,1.0000,0.0000,0.0017,127.6036,57.1127,58.0017,3018.6,124.27,131.86,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.9345,1.9158,incorrect,incorrect,0,0,0,51312fdb6fc0b6c8537c96e791ad6e0f
T151.1,T151_S10.M01,46,151,1,S10,S,10,Bonvin,43,1,0,11,123,0.0000,1.0000,0.0000,0.0032,96.1638,36.2614,37.6158,4472.0,93.12,90.94,0,(395/395),0.0208,0.0208,0.9851,0.9848,1.7653,1.7336,incorrect,incorrect,0,0,0,f95a81d72fdb5c3e234e514859824994
T151.1,T151_S10.M02,46,151,1,S10,S,10,Bonvin,43,2,0,10,123,0.0000,1.0000,0.0000,0.0035,91.0965,34.4730,35.8784,3358.1,87.46,99.20,0,(395/395),0.0000,0.0000,1.0000,1.0000,1.7221,1.7055,incorrect,incorrect,0,0,0,5c548f4bb8f992c9d041a016b8dab0a1
T151.1,T151_S10.M03,46,151,1,S10,S,10,Bonvin,43,3,0,20,123,0.0000,1.0000,0.0000,0.0028,101.7834,39.0759,40.4131,4420.0,97.41,123.30,0,(395/395),0.0000,0.0000,1.0000,1.0000,1.8293,1.8242,incorrect,incorrect,0,0,0,0d35ab70ded6f16f999f850379407f3e
T151.1,T151_S10.M04,46,151,1,S10,S,10,Bonvin,43,4,0,35,123,0.8167,0.4974,0.6227,0.8239,2.0356,0.9609,2.1630,5591.5,1.38,4.58,0,(408/408),0.9792,0.9792,0.4337,0.4268,0.7844,0.8017,high,high,3,0,0,77abea30fb2f621f17ad1e028fe2774b
T151.1,T151_S10.M05,46,151,1,S10,S,10,Bonvin,43,5,0,43,123,0.7333,0.6901,0.4357,0.8262,1.8141,0.7745,2.0465,8801.4,1.24,4.26,0,(408/408),0.9375,0.9375,0.6484,0.6484,0.6512,0.6564,high,high,3,0,0,f66432e0844dc0a3462362fdc99be641
T151.1,T151_S10.M06,46,151,1,S10,S,10,Bonvin,43,6,0,10,123,0.0000,1.0000,0.0000,0.0026,105.6984,40.3365,41.5956,3657.3,101.00,135.64,0,(395/395),0.0208,0.0208,0.9839,0.9836,1.8645,1.8554,incorrect,incorrect,0,0,0,4f389ba80d134c6dc3932d4511fe91a3
T151.1,T151_S10.M07,46,151,1,S10,S,10,Bonvin,43,7,0,51,123,0.7667,0.6378,0.4919,0.8125,2.2373,0.8999,2.1643,7378.6,1.70,4.66,0,(408/408),0.9583,0.9583,0.5701,0.5701,0.6311,0.6343,high,high,3,0,0,2c56b74e35b00db00a390dc14aebbaf0
T151.1,T151_S10.M08,46,151,1,S10,S,10,Bonvin,43,8,0,25,123,0.7833,0.5026,0.6080,0.5937,6.5539,1.9529,2.9262,5345.7,4.98,15.05,0,(408/408),0.9167,0.9167,0.4430,0.4430,0.8472,0.8602,medium,medium,2,0,0,57759d8cd279dd1721f8050350a80271
T151.1,T151_S10.M09,46,151,1,S10,S,10,Bonvin,43,9,0,10,123,0.0000,1.0000,0.0000,0.0050,75.2444,29.9378,30.9089,3028.7,74.13,49.96,0,(385/385),0.0000,0.0000,1.0000,1.0000,1.2521,1.2820,incorrect,incorrect,0,0,0,d75d3dac9a580793c7b0107dcc01bd60
T151.1,T151_S10.M10,46,151,1,S10,S,10,Bonvin,43,10,0,34,123,0.7083,0.5707,0.5343,0.8154,1.2335,0.8457,2.1485,5432.9,0.78,3.13,0,(408/408),0.9167,0.9167,0.4286,0.4286,0.6920,0.6914,high,high,3,0,0,7be1c71bfe9b9235051792d55a6b6115
T151.1,T151_S12.M01,46,151,1,S12,S,12,Chang,368,1,0,33,123,0.7833,0.6824,0.4523,0.8447,1.8003,0.7636,2.0341,8897.5,1.24,4.22,0,(408/408),0.9375,0.9375,0.6512,0.6512,0.6405,0.6448,high,high,3,0,0,f66432e0844dc0a3462362fdc99be641
T151.1,T151_S12.M02,46,151,1,S12,S,12,Chang,368,2,0,24,123,0.9250,0.1898,0.8637,0.9060,1.6640,0.6795,1.5383,6697.9,1.23,3.90,0,(97/97),0.9792,0.9792,0.5000,0.0784,0.6911,0.7013,high,high,3,0,0,dc7893ef9dd5cf8f2865fe100f86e19f
T151.1,T151_S12.M03,46,151,1,S12,S,12,Chang,368,3,0,39,123,0.7500,0.6751,0.4535,0.8363,1.7606,0.7499,1.9902,8695.4,1.18,4.03,0,(408/408),0.9583,0.9583,0.6349,0.6349,0.6325,0.6347,high,high,3,0,0,ec533f7ff193a13964b8dde9c7c9646e
T151.1,T151_S12.M04,46,151,1,S12,S,12,Chang,368,4,0,23,123,0.9250,0.1898,0.8637,0.9026,1.7241,0.6965,1.5368,6715.6,1.25,4.00,0,(97/97),0.9792,0.9792,0.5053,0.0784,0.7006,0.7104,high,high,3,0,0,0a0ccc88716a28d4c9035d424c51c9fe
T151.1,T151_S12.M05,46,151,1,S12,S,12,Chang,368,5,0,24,123,0.7333,0.7086,0.4166,0.8114,1.8460,0.8748,2.0291,9068.9,1.40,3.49,0,(408/408),0.9583,0.9583,0.6567,0.6541,0.6539,0.6583,high,high,3,0,0,6aa9e61c0db0eefdd783ee56879b82c1
T151.1,T151_S12.M06,46,151,1,S12,S,12,Chang,368,6,0,24,123,0.9250,0.1898,0.8637,0.9060,1.5974,0.6861,1.5434,6722.0,1.16,3.70,0,(97/97),0.9792,0.9792,0.5053,0.0784,0.6930,0.7031,high,high,3,0,0,7b5c9e8c0a91f4507c4517b5be8e1785
T151.1,T151_S12.M07,46,151,1,S12,S,12,Chang,368,7,0,29,123,0.7333,0.6704,0.4551,0.8368,1.2779,0.7507,1.9919,8370.4,0.66,3.05,0,(408/408),0.9167,0.9167,0.6393,0.6423,0.6483,0.6508,high,high,3,0,0,f4c786fa95b3eaeed4cfed7dd6281d02
T151.1,T151_S12.M08,46,151,1,S12,S,12,Chang,368,8,0,25,123,0.7083,0.6414,0.4764,0.5951,6.7712,1.6073,2.5298,7069.6,5.36,16.62,0,(408/408),0.9583,0.9583,0.5490,0.5490,0.6526,0.6624,medium,medium,2,0,0,7824a74a14d88c0abb9a4a4b716bc2b0
T151.1,T151_S12.M09,46,151,1,S12,S,12,Chang,368,9,0,18,123,0.2250,0.7632,0.2308,0.1457,19.9215,6.0455,7.1219,3571.9,14.80,66.91,0,(408/408),0.5833,0.5625,0.4167,0.4255,2.6403,2.6535,incorrect,incorrect,0,0,0,383f9c3d9a81c0caac1c1da99e260d94
T151.1,T151_S12.M10,46,151,1,S12,S,12,Chang,368,10,0,26,123,0.7250,0.6234,0.4961,0.6292,6.0932,1.4936,2.4704,7010.1,4.80,14.77,0,(408/408),0.9583,0.9583,0.5400,0.5400,0.6539,0.6593,medium,medium,2,0,0,69c65bd93f3264b35f1527803cb8d872
T151.1,T151_S15.M01,46,151,1,S15,S,15,Venclovas,389,1,0,28,123,0.7083,0.6398,0.4773,0.6051,6.7156,1.5255,2.4352,6993.5,5.31,16.68,0,(408/408),0.9375,0.9375,0.5361,0.5361,0.6842,0.6957,medium,medium,2,0,0,d163234960c01eba731d32870dd09648
T151.1,T151_S15.M02,46,151,1,S15,S,15,Venclovas,389,2,0,26,123,0.7583,0.6176,0.5080,0.6071,7.1030,1.5790,2.4874,6987.8,5.56,17.89,0,(408/408),0.9167,0.9375,0.5464,0.5455,0.6980,0.7099,medium,medium,2,0,0,1bec3ff4e1ce492beaeb6e54048e6096
T151.1,T151_S15.M03,46,151,1,S15,S,15,Venclovas,389,3,0,29,123,0.7083,0.6473,0.4711,0.6096,6.4781,1.5359,2.5156,7036.7,5.14,15.91,0,(408/408),0.9375,0.9375,0.5500,0.5500,0.6546,0.6617,medium,medium,2,0,0,73a8d1b7b01ec1b4dfe2c6e14152e8fe
T151.1,T151_S15.M04,46,151,1,S15,S,15,Venclovas,389,4,0,41,123,0.7167,0.6309,0.4872,0.6172,6.3254,1.5272,2.4573,7099.1,4.98,15.53,0,(408/408),0.9375,0.9375,0.5455,0.5455,0.6613,0.6676,medium,medium,2,0,0,17a500ebbb8cd708115057e3b421d616
T151.1,T151_S15.M05,46,151,1,S15,S,15,Venclovas,389,5,0,34,123,0.6417,0.6484,0.4547,0.5709,6.8909,1.6016,2.5109,7085.8,5.35,17.29,0,(408/408),0.9583,0.9583,0.5400,0.5400,0.6722,0.6812,medium,medium,2,0,0,26d0c2f41e3434d06293cb2b9744701e
T151.1,T151_S15.M06,46,151,1,S15,S,15,Venclovas,389,6,0,33,123,0.7250,0.6375,0.4838,0.6186,6.4106,1.5200,2.4463,6883.8,5.04,15.82,0,(408/408),0.9375,0.9375,0.5455,0.5455,0.6617,0.6690,medium,medium,2,0,0,947c93a0828fde358c23f1ac7bd00f61
T151.1,T151_S15.M07,46,151,1,S15,S,15,Venclovas,389,7,0,34,123,0.7333,0.6408,0.4820,0.6046,6.8332,1.5824,2.5135,7139.8,5.40,16.91,0,(408/408),0.9583,0.9583,0.5446,0.5446,0.6527,0.6610,medium,medium,2,0,0,712127022fc5e8c2514a2fcb56b7d9bf
T151.1,T151_S15.M08,46,151,1,S15,S,15,Venclovas,389,8,0,26,123,0.7250,0.6234,0.4961,0.6292,6.0932,1.4936,2.4704,7010.1,4.80,14.77,0,(408/408),0.9583,0.9583,0.5400,0.5400,0.6539,0.6593,medium,medium,2,0,0,69c65bd93f3264b35f1527803cb8d872
T151.1,T151_S15.M09,46,151,1,S15,S,15,Venclovas,389,9,0,23,123,0.7000,0.6233,0.4901,0.6342,5.9297,1.4126,2.3610,6849.7,4.61,14.71,0,(408/408),0.9583,0.9583,0.5258,0.5258,0.6716,0.6771,medium,medium,2,0,0,bc5850f997f794341effa86c8c31a24e
T151.1,T151_S15.M10,46,151,1,S15,S,15,Venclovas,389,10,0,33,123,0.6833,0.6256,0.4833,0.6178,6.0640,1.4771,2.4123,6886.6,4.72,14.97,0,(408/408),0.9375,0.9375,0.5361,0.5361,0.6952,0.6995,medium,medium,2,0,0,292f262eab44a5d51e15b7d180dab819
T151.1,T151_S16.M01,46,151,1,S16,S,16,Weng,78,1,0,185,123,0.0000,1.0000,0.0000,0.0027,104.5308,39.7260,40.3952,20398.7,102.38,132.69,0,(385/385),0.0417,0.0417,0.9924,0.9925,1.2197,1.1720,incorrect,incorrect,0,1,0,1129a9af2dc5a541732716665cd95151
T151.1,T151_S16.M02,46,151,1,S16,S,16,Weng,78,2,0,9,123,0.0000,1.0000,0.0000,0.0028,101.7824,39.0768,40.3735,4556.8,97.41,123.30,0,(395/395),0.0000,0.0000,1.0000,1.0000,1.8293,1.8243,incorrect,incorrect,0,0,0,0d35ab70ded6f16f999f850379407f3e
T151.1,T151_S16.M03,46,151,1,S16,S,16,Weng,78,3,0,6,123,0.0000,1.0000,0.0000,0.0028,101.4959,38.8748,40.1203,4345.6,97.12,122.95,0,(395/395),0.0000,0.0000,1.0000,1.0000,1.8462,1.8299,incorrect,incorrect,0,0,0,ff1d079b52248822b7b4ee2645391761
